ticker,session,iv90,iv100,iv110,skew
MCD,2024-09-04,27.2312,17.6524,20.2974,6.9338000000000015
MCD,2024-09-05,24.1054,17.9386,16.8452,7.260200000000001
MCD,2024-09-06,24.9125,18.113,18.9619,5.950600000000001
MCD,2024-09-09,24.4055,17.9543,18.1057,6.299800000000001
MCD,2024-09-10,24.305,17.5397,21.2242,3.0808
MCD,2024-09-11,24.6537,17.7063,19.6893,4.964400000000001
MCD,2024-09-12,24.0275,17.4467,18.5814,5.446100000000001
MCD,2024-09-13,22.9009,16.9375,18.2686,4.632300000000001
MCD,2024-09-16,23.7087,16.9267,17.7448,5.963899999999999
MCD,2024-09-17,23.8069,17.516,17.8728,5.934099999999997
MCD,2024-09-18,23.087,16.6915,18.1369,4.950099999999999
MCD,2024-09-19,22.5421,16.5685,16.3928,6.1493
MCD,2024-09-20,22.3167,16.5181,17.0776,5.2391000000000005
MCD,2024-09-23,23.8625,15.2733,17.1104,6.752100000000002
MCD,2024-09-24,23.7314,16.8303,16.4112,7.3202
MCD,2024-09-25,22.2333,16.6036,17.5741,4.6591999999999985
MCD,2024-09-26,23.2229,16.839,16.6455,6.577400000000001
MCD,2024-09-27,23.0851,17.3472,18.0323,5.052800000000001
MCD,2024-09-30,23.1739,17.8236,18.7773,4.396599999999999
MCD,2024-10-01,24.9552,19.9115,20.6893,4.265900000000002
MCD,2024-10-02,24.0602,19.7061,18.0716,5.988599999999998
MCD,2024-10-03,25.0625,20.6474,20.903,4.159500000000001
MCD,2024-10-04,24.2875,20.3597,18.9868,5.300700000000003
MCD,2024-10-07,25.2713,19.8404,19.5314,5.739899999999999
MCD,2024-10-08,25.0601,20.2742,19.1497,5.910399999999999
MCD,2024-10-09,25.2365,20.4373,17.9589,7.2776
MCD,2024-10-10,26.1319,20.6212,20.6748,5.4571000000000005
MCD,2024-10-11,25.8564,20.0198,20.3275,5.5289
MCD,2024-10-14,24.4975,19.4737,19.0648,5.432699999999997
MCD,2024-10-15,24.5325,19.9823,20.3235,4.209
MCD,2024-10-16,24.1356,19.0203,18.0061,6.1295
MCD,2024-10-17,24.5468,20.8058,19.3063,5.240500000000001
MCD,2024-10-18,24.512,19.5111,19.0643,5.447700000000001
MCD,2024-10-21,24.7887,19.8957,18.1723,6.616399999999999
MCD,2024-10-22,24.9832,19.8519,18.3781,6.6051
MCD,2024-10-23,30.5863,23.706,23.2251,7.3612
MCD,2024-10-24,28.2069,22.5214,21.0546,7.1523
MCD,2024-10-25,29.934,23.7011,22.4671,7.4669000000000025
MCD,2024-10-28,27.7729,21.561,21.0107,6.7622
MCD,2024-10-29,23.4663,17.4494,18.1106,5.355699999999999
MCD,2024-10-30,25.1254,18.5366,18.3589,6.766500000000001
MCD,2024-10-31,25.6861,19.8963,19.4824,6.203700000000001
MCD,2024-11-01,26.1386,18.9171,19.7939,6.3447
MCD,2024-11-04,24.9222,18.5215,19.1269,5.795300000000001
MCD,2024-11-05,25.3478,18.8574,19.3379,6.009899999999998
MCD,2024-11-06,20.92,17.1633,18.0951,2.824900000000003
MCD,2024-11-07,23.1906,16.6697,17.0974,6.0931999999999995
MCD,2024-11-08,21.3101,16.143,17.6914,3.618699999999997
MCD,2024-11-11,21.7294,16.84,17.6222,4.107199999999999
MCD,2024-11-12,19.6559,17.0784,16.2879,3.3679999999999986
MCD,2024-11-13,22.5172,16.0225,18.6127,3.9044999999999987
MCD,2024-11-14,23.2943,17.1904,20.5571,2.7372000000000014
MCD,2024-11-15,23.9181,18.0345,18.7975,5.1206
MCD,2024-11-18,22.6301,16.9763,18.0987,4.531399999999998
MCD,2024-11-19,23.2288,17.0863,18.6914,4.537399999999998
MCD,2024-11-20,23.4224,17.3312,18.2386,5.183799999999998
MCD,2024-11-21,22.6963,17.3082,19.4549,3.2414000000000023
MCD,2024-11-22,22.1938,15.9074,18.5376,3.6561999999999983
MCD,2024-11-25,25.5637,16.3232,19.0548,6.508900000000001
MCD,2024-11-26,19.1224,14.6816,17.7641,1.3582999999999998
MCD,2024-11-27,20.7045,16.7699,18.1538,2.550699999999999
MCD,2024-11-29,19.7929,15.3036,18.0504,1.7424999999999997
MCD,2024-12-02,24.2746,14.7862,18.1637,6.110900000000001
MCD,2024-12-03,20.6339,15.7456,18.2171,2.416800000000002
MCD,2024-12-04,23.6234,15.6286,19.8561,3.7672999999999988
MCD,2024-12-05,21.6613,15.9057,17.9325,3.7287999999999997
MCD,2024-12-06,21.8654,16.2501,19.2383,2.627100000000002
MCD,2024-12-09,22.4964,16.279,16.2335,6.262900000000002
MCD,2024-12-10,21.1602,16.3103,16.0911,5.069099999999999
MCD,2024-12-11,23.8305,17.3178,16.6414,7.1891
MCD,2024-12-12,21.8678,17.0351,19.7844,2.0833999999999975
MCD,2024-12-13,23.9634,16.9741,18.1646,5.7988
MCD,2024-12-16,23.0841,17.9886,18.9347,4.1494
MCD,2024-12-17,22.92,17.6037,18.093,4.827000000000002
MCD,2024-12-18,25.4617,20.4192,20.4692,4.9925
MCD,2024-12-19,27.1621,20.7933,20.4041,6.757999999999999
MCD,2024-12-20,25.4715,19.101,20.1654,5.306099999999997
MCD,2024-12-23,24.6546,17.8755,18.5687,6.085899999999999
MCD,2024-12-24,23.9775,17.8785,15.5409,8.436599999999999
MCD,2024-12-26,24.9037,14.2259,18.2981,6.605599999999999
MCD,2024-12-27,24.7216,17.9118,17.5116,7.209999999999997
MCD,2024-12-30,22.2371,17.3149,16.8182,5.418900000000001
MCD,2024-12-31,24.0049,18.6099,18.564,5.440899999999999
MCD,2025-01-02,23.7593,18.8236,18.3921,5.3672
MCD,2025-01-03,22.1273,19.4263,17.1425,4.9848000000000035
MCD,2025-01-06,26.739,16.1461,18.6452,8.093800000000002
MCD,2025-01-07,22.9136,18.1281,17.7883,5.125299999999999
MCD,2025-01-08,24.7549,18.1383,19.7433,5.011599999999998
MCD,2025-01-10,29.7988,20.9053,19.0286,10.770199999999999
MCD,2025-01-13,27.0673,22.7831,21.1647,5.9026
MCD,2025-01-14,28.2478,23.293,21.8694,6.378400000000003
MCD,2025-01-15,26.5263,21.977,20.4908,6.035499999999999
MCD,2025-01-16,27.1201,23.8297,18.8739,8.246200000000002
MCD,2025-01-17,26.6509,22.0908,20.3265,6.324400000000001
MCD,2025-01-21,25.0527,22.0801,19.6476,5.405100000000001
MCD,2025-01-22,25.4056,21.4036,20.4342,4.971399999999999
MCD,2025-01-23,26.0119,21.9859,20.0141,5.997800000000002
MCD,2025-01-24,26.9067,22.0034,20.4737,6.433
MCD,2025-01-27,24.3113,19.4863,18.5351,5.776199999999999
MCD,2025-01-28,26.3428,21.1119,22.0506,4.292200000000001
MCD,2025-01-29,27.8044,21.9792,20.4732,7.331200000000003
MCD,2025-01-30,26.2524,22.0296,21.1552,5.097200000000001
MCD,2025-01-31,26.0422,22.1027,21.557,4.4852000000000025
MCD,2025-02-03,29.3589,23.6555,22.425,6.933899999999998
MCD,2025-02-04,26.4472,22.1076,18.4056,8.041599999999999
MCD,2025-02-05,29.4769,23.4647,20.8724,8.604500000000002
MCD,2025-02-06,26.476,20.9268,20.702,5.773999999999997
MCD,2025-02-07,26.684,24.9695,23.3092,3.3748000000000005
MCD,2025-02-10,21.5535,16.2962,15.905,5.6485
MCD,2025-02-11,21.0408,15.8919,16.1429,4.8979
MCD,2025-02-12,21.8814,15.5781,15.0119,6.869499999999999
MCD,2025-02-13,21.3005,15.0576,17.22,4.080500000000001
MCD,2025-02-14,18.9741,14.8903,14.1343,4.8398
MCD,2025-02-18,20.2576,14.5719,13.7904,6.4672
MCD,2025-02-19,21.2817,15.6114,15.6556,5.626100000000001
MCD,2025-02-20,21.527,16.5037,17.6049,3.9221000000000004
MCD,2025-02-21,22.7935,17.0917,16.8436,5.949900000000003
MCD,2025-02-24,21.8522,16.6035,15.5807,6.2715
MCD,2025-02-25,20.286,17.1382,16.1981,4.087900000000001
MCD,2025-02-26,22.5881,16.0349,16.3526,6.235500000000002
MCD,2025-02-27,23.8085,18.5929,17.3302,6.478299999999997
MCD,2025-02-28,23.6199,18.3479,16.7936,6.8263
MCD,2025-03-03,21.4779,18.5622,17.1727,4.305200000000003
MCD,2025-03-04,21.9105,18.6042,17.4302,4.4803
MCD,2025-03-05,22.2129,17.7355,16.7286,5.484300000000001
MCD,2025-03-06,24.4025,18.9067,17.0675,7.335000000000001
MCD,2025-03-07,25.3952,19.3556,19.4627,5.932499999999997
MCD,2025-03-10,24.4723,21.519,24.3341,0.1382000000000012
MCD,2025-03-11,28.1628,23.0894,20.3242,7.8386
MCD,2025-03-12,27.9566,21.214,23.5282,4.4284000000000034
MCD,2025-03-13,27.6097,23.0048,20.8942,6.715499999999999
MCD,2025-03-14,25.8551,20.4902,21.3753,4.479800000000001
MCD,2025-03-17,25.405,19.06,16.8919,8.513100000000001
MCD,2025-03-18,24.1896,20.1216,18.7878,5.401799999999998
MCD,2025-03-19,23.3626,19.1178,18.3604,5.002200000000002
MCD,2025-03-20,23.3585,19.1251,16.0004,7.3581
MCD,2025-03-21,22.7661,17.41,15.823,6.943100000000001
MCD,2025-03-24,22.2887,16.5593,15.6509,6.637799999999999
MCD,2025-03-25,24.3682,17.353,17.185,7.183200000000003
MCD,2025-03-26,23.9378,17.5583,16.6516,7.286200000000001
MCD,2025-03-27,23.9952,19.144,14.8835,9.1117
MCD,2025-03-28,25.3226,19.9342,18.253,7.069600000000001
MCD,2025-03-31,25.8113,21.3522,19.5299,6.281399999999998
MCD,2025-04-01,27.3533,22.4224,20.5604,6.7928999999999995
MCD,2025-04-02,27.2579,22.4253,21.0032,6.2547
MCD,2025-04-03,32.4026,26.3885,23.5673,8.8353
MCD,2025-04-04,41.0322,33.6708,29.7311,11.301100000000002
MCD,2025-04-07,41.7705,34.2233,29.9581,11.812399999999997
MCD,2025-04-08,46.9413,40.7514,35.0156,11.925699999999999
MCD,2025-04-09,29.9611,25.8608,22.8258,7.135299999999997
MCD,2025-04-10,38.7623,32.3644,25.5394,13.222900000000003
MCD,2025-04-11,34.7438,27.8301,23.9123,10.831500000000002
MCD,2025-04-14,33.7196,26.3152,21.2003,12.519300000000001
MCD,2025-04-15,31.2348,24.0755,20.3457,10.8891
MCD,2025-04-16,33.5304,26.6112,21.7611,11.769300000000001
MCD,2025-04-17,32.0711,25.3812,21.0143,11.056800000000003
MCD,2025-04-21,31.8778,26.0913,20.4164,11.461400000000001
MCD,2025-04-22,28.2534,23.8789,21.3711,6.882300000000001
MCD,2025-04-23,32.1032,23.6278,21.5056,10.5976
MCD,2025-04-24,30.2715,24.7261,19.0861,11.185400000000001
MCD,2025-04-25,32.3113,24.1864,20.7078,11.603500000000004
MCD,2025-04-28,28.6392,23.2376,20.7663,7.872899999999998
MCD,2025-04-29,28.0743,22.6867,23.6666,4.407700000000002
MCD,2025-04-30,30.0197,23.1414,21.8651,8.154599999999999
MCD,2025-05-01,26.7859,20.951,20.7189,6.067
MCD,2025-05-02,27.2276,18.9558,16.3675,10.8601
MCD,2025-05-05,25.7869,18.3333,16.5662,9.2207
MCD,2025-05-06,25.3521,17.9654,16.6152,8.736899999999999
MCD,2025-05-07,24.1902,18.556,16.0394,8.1508
MCD,2025-05-08,25.4317,18.3055,17.444,7.9877
MCD,2025-05-09,26.1696,17.4699,16.2818,9.887799999999999
MCD,2025-05-12,23.8881,17.26,14.0944,9.793700000000001
MCD,2025-05-13,23.9563,17.5431,15.0839,8.872399999999999
MCD,2025-05-14,23.6801,17.8256,16.9872,6.692899999999998
MCD,2025-05-15,24.7847,17.5349,16.2623,8.522400000000001
MCD,2025-05-16,22.7789,16.3936,15.3964,7.3825
MCD,2025-05-19,22.7241,17.1084,15.1497,7.574400000000001
MCD,2025-05-20,23.9786,18.419,15.4821,8.4965
MCD,2025-05-21,24.6845,18.7769,15.9491,8.7354
MCD,2025-05-22,25.1631,18.4785,16.4802,8.6829
MCD,2025-05-23,25.2817,17.9808,15.9947,9.287
MCD,2025-05-27,24.3433,17.4521,16.4661,7.877199999999998
MCD,2025-05-28,24.6016,17.3568,15.7325,8.869100000000001
MCD,2025-05-29,21.7846,17.4786,17.031,4.753600000000002
MCD,2025-05-30,23.326,17.2501,16.3231,7.0029
MCD,2025-06-02,23.2748,17.1159,16.1616,7.113199999999999
MCD,2025-06-03,22.8875,16.6218,13.6018,9.285699999999999
MCD,2025-06-04,22.7054,16.7427,15.1035,7.6019000000000005
MCD,2025-06-05,22.9473,16.731,16.9911,5.956199999999999
MCD,2025-06-06,21.209,16.475,17.9436,3.2653999999999996
MCD,2025-06-09,23.3685,15.1698,17.9896,5.378900000000002
MCD,2025-06-10,23.8655,17.1574,18.2707,5.594799999999999
MCD,2025-06-11,24.2045,16.9345,17.5441,6.660399999999999
MCD,2025-06-12,23.6324,17.2541,18.7469,4.8855
MCD,2025-06-13,25.5709,18.142,18.9066,6.664300000000001
MCD,2025-06-16,24.4085,17.8108,19.3336,5.0748999999999995
MCD,2025-06-17,24.5398,18.2248,19.483,5.056799999999999
MCD,2025-06-18,25.4248,18.3222,19.9358,5.489000000000001
MCD,2025-06-20,25.242,18.8479,19.8716,5.3704
MCD,2025-06-23,23.9289,17.4461,18.6008,5.328099999999999
MCD,2025-06-24,24.9458,16.5438,19.0308,5.914999999999999
MCD,2025-06-25,21.8692,16.6114,18.0775,3.7916999999999987
MCD,2025-06-26,22.5619,16.8663,20.4037,2.158200000000001
MCD,2025-06-27,23.6236,17.1194,19.9884,3.635200000000001
MCD,2025-06-30,25.3834,18.4667,17.1094,8.274000000000001
MCD,2025-07-01,24.6989,18.5084,18.9513,5.7475999999999985
MCD,2025-07-02,25.0746,20.1194,20.1175,4.9571000000000005
MCD,2025-07-03,24.0511,19.938,20.7442,3.3069000000000024
MCD,2025-07-07,24.0373,20.3834,20.9361,3.1011999999999986
MCD,2025-07-08,24.9691,19.19,20.7896,4.179500000000001
MCD,2025-07-09,24.5936,20.2884,24.6163,-0.022700000000000387
MCD,2025-07-10,25.3764,20.8219,23.3929,1.9834999999999994
MCD,2025-07-11,26.0994,20.6097,20.6855,5.413899999999998
MCD,2025-07-14,25.7442,20.7827,21.3748,4.369399999999999
MCD,2025-07-15,25.4273,20.8916,21.5071,3.9201999999999977
MCD,2025-07-16,25.8346,21.039,21.1914,4.643199999999997
MCD,2025-07-17,24.8751,20.5144,21.1299,3.7452000000000005
MCD,2025-07-18,25.4319,21.455,19.0649,6.366999999999997
MCD,2025-07-21,24.8341,20.4535,20.0881,4.745999999999999
MCD,2025-07-22,25.47,21.2404,20.2691,5.200899999999997
MCD,2025-07-23,23.9062,21.3523,20.6283,3.277899999999999
MCD,2025-07-24,25.4043,21.6788,21.9507,3.453599999999998
MCD,2025-07-25,25.7034,21.0483,20.9816,4.721799999999998
MCD,2025-07-28,25.7886,21.1324,21.0874,4.7012
MCD,2025-07-29,24.6492,21.4098,20.757,3.892199999999999
MCD,2025-07-30,25.0975,21.9343,21.3623,3.735199999999999
MCD,2025-07-31,25.5352,21.8915,23.1606,2.374600000000001
MCD,2025-08-01,25.7118,22.6487,21.239,4.472799999999999
MCD,2025-08-04,24.2009,21.1123,23.5238,0.6770999999999994
MCD,2025-08-05,25.3752,22.3622,21.7881,3.5870999999999995
MCD,2025-08-06,23.4554,16.9311,17.512,5.9434000000000005
MCD,2025-08-07,23.6523,17.2644,19.5052,4.147100000000002
MCD,2025-08-08,22.2504,16.3499,16.9929,5.2575
MCD,2025-08-11,21.7405,15.7276,16.3192,5.421300000000002
MCD,2025-08-12,19.7952,15.5752,14.802,4.993200000000002
MCD,2025-08-13,21.7805,15.7705,15.8578,5.922700000000001
MCD,2025-08-14,23.7309,15.8442,15.6301,8.100799999999998
MCD,2025-08-15,21.6151,15.6986,15.7498,5.865300000000001
MCD,2025-08-18,20.9407,14.8489,16.5597,4.381
MCD,2025-08-19,21.6645,15.8538,17.9637,3.700800000000001
MCD,2025-08-20,21.9861,16.1478,19.6261,2.3599999999999994
MCD,2025-08-21,22.2826,16.1274,16.6967,5.585899999999999
MCD,2025-08-22,20.7231,14.9401,16.6045,4.118599999999997
MCD,2025-08-25,23.0023,15.6631,18.9667,4.035600000000002
MCD,2025-08-26,21.4825,15.4111,18.591,2.8915000000000006
MCD,2025-08-27,21.0947,15.4698,16.3026,4.792099999999998
MCD,2025-08-28,21.4514,15.2189,15.4571,5.994299999999999
MCD,2025-08-29,20.0001,15.0972,15.894,4.1061
MCD,2025-09-02,24.6476,15.5571,15.9868,8.6608
MCD,2025-09-03,22.3682,15.5241,15.7333,6.634900000000002
MCD,2025-09-04,22.2543,14.9407,15.7062,6.5481
MCD,2025-09-05,21.544,15.2921,18.3047,3.2393
MCD,2025-09-08,20.7387,15.6631,17.7603,2.9784000000000006
MCD,2025-09-09,19.4182,14.9631,15.3146,4.103599999999998
MCD,2025-09-10,22.8719,16.9209,16.728,6.143899999999999
MCD,2025-09-11,23.2649,16.4615,16.303,6.9619
MCD,2025-09-12,20.9711,16.3942,18.3907,2.580400000000001
MCD,2025-09-15,22.3355,16.7383,17.1544,5.181100000000001
MCD,2025-09-16,22.206,17.2998,17.5014,4.704599999999999
MCD,2025-09-17,22.4454,17.0706,17.2729,5.172499999999999
MCD,2025-09-18,23.0181,17.2101,18.9684,4.049700000000001
MCD,2025-09-19,22.8318,17.4226,17.8097,5.022100000000002
MCD,2025-09-22,23.1148,17.3383,18.4093,4.705499999999997
MCD,2025-09-23,23.9252,17.3438,17.8072,6.1179999999999986
MCD,2025-09-24,23.7189,17.7491,19.0333,4.685600000000001
MCD,2025-09-25,23.2236,18.2432,21.3416,1.8820000000000014
MCD,2025-09-26,23.5445,16.6386,17.541,6.003499999999999
MCD,2025-09-29,23.0514,17.7513,17.9689,5.0825
MCD,2025-09-30,23.2299,17.8017,17.0344,6.195499999999999
MCD,2025-10-01,22.8801,18.1965,18.6624,4.217699999999997
MCD,2025-10-02,22.6833,19.0757,19.3509,3.3324
MCD,2025-10-03,23.3539,18.7656,18.7673,4.586600000000001
MCD,2025-10-06,25.1066,20.5884,23.682,1.4246000000000016
MCD,2025-10-07,25.6554,21.1254,21.2145,4.440899999999999
MCD,2025-10-08,25.4473,21.3177,21.2497,4.197599999999998
MCD,2025-10-09,25.8524,21.6919,20.8731,4.9792999999999985
MCD,2025-10-10,27.3888,22.5284,21.6249,5.7639
MCD,2025-10-13,27.3511,21.8531,22.7679,4.583199999999998
MCD,2025-10-14,26.0172,21.6056,23.0601,2.9571000000000005
MCD,2025-10-15,29.701,20.5116,22.934,6.7669999999999995
MCD,2025-10-16,30.1433,24.371,22.0418,8.101500000000001
MCD,2025-10-17,27.2548,21.8109,22.1564,5.098399999999998
MCD,2025-10-20,24.9436,20.37,19.5379,5.4056999999999995
MCD,2025-10-21,25.1401,20.4315,19.433,5.7071000000000005
MCD,2025-10-22,26.3298,21.3475,20.4397,5.8901
MCD,2025-10-23,25.7995,21.574,21.9405,3.858999999999998
MCD,2025-10-24,25.8116,21.493,20.7575,5.054099999999998
MCD,2025-10-27,26.9581,20.8577,20.2325,6.7256
MCD,2025-10-28,29.9035,21.2572,21.9418,7.9617
MCD,2025-10-29,26.6858,22.5733,23.8318,2.853999999999999
MCD,2025-10-30,26.7061,22.5057,22.0856,4.6205
MCD,2025-10-31,26.8228,23.157,23.5474,3.275400000000001
MCD,2025-11-03,25.2796,22.7125,19.0423,6.237299999999998
MCD,2025-11-04,26.7031,23.0566,19.9168,6.786300000000001
MCD,2025-11-05,24.8772,18.2367,18.3203,6.556899999999999
MCD,2025-11-06,22.4167,18.8244,20.0912,2.325499999999998
MCD,2025-11-07,22.4291,18.2832,18.8302,3.598899999999997
MCD,2025-11-10,22.9874,17.8242,19.7148,3.2726000000000006
MCD,2025-11-11,22.8604,18.1508,17.3344,5.526
MCD,2025-11-12,22.4661,17.6557,17.7766,4.6895000000000024
MCD,2025-11-13,22.849,17.7122,17.7499,5.0991
MCD,2025-11-14,23.2826,17.1821,15.8718,7.410799999999998
MCD,2025-11-17,23.1076,18.7513,17.3101,5.797500000000003
MCD,2025-11-18,23.9003,19.177,17.8012,6.0991
MCD,2025-11-19,23.8087,18.8684,19.4515,4.357200000000002
MCD,2025-11-20,24.0697,19.4614,18.8554,5.2143000000000015
MCD,2025-11-21,24.9599,17.902,18.6147,6.345200000000002
MCD,2025-11-24,22.9787,15.6949,17.4026,5.5761
MCD,2025-11-25,23.0295,16.5095,15.0551,7.974399999999999
MCD,2025-11-26,22.7866,16.4805,14.3966,8.39
MCD,2025-11-28,21.8026,15.4836,15.4981,6.304500000000001
MCD,2025-12-01,21.8107,16.625,17.9776,3.8331000000000017
MCD,2025-12-02,19.585,16.1785,16.1882,3.3968000000000025
MCD,2025-12-03,23.9321,16.194,14.2149,9.717199999999998
MCD,2025-12-04,22.2622,16.9328,16.0008,6.261399999999998
MCD,2025-12-05,22.5381,16.1671,14.821,7.7171
MCD,2025-12-08,21.1258,17.257,15.3106,5.815200000000001
MCD,2025-12-09,20.3109,16.2097,14.5986,5.712300000000001
MCD,2025-12-10,21.5285,16.7846,15.229,6.299500000000002
MCD,2025-12-11,21.5922,17.0636,16.1635,5.428699999999999
MCD,2025-12-12,21.0169,15.5608,14.8366,6.180299999999999
MCD,2025-12-15,21.1727,15.7467,14.8822,6.2905
MCD,2025-12-16,21.852,15.9354,16.2769,5.575099999999999
MCD,2025-12-17,22.0814,16.1939,14.9556,7.125799999999998
MCD,2025-12-18,22.2432,15.3172,14.8833,7.359900000000001
MCD,2025-12-19,21.0249,15.1192,15.359,5.665899999999999
MCD,2025-12-22,18.4043,15.0779,16.3263,2.0779999999999994
MCD,2025-12-23,21.321,14.7276,15.2102,6.110800000000001
MCD,2025-12-24,21.0327,15.2593,15.3204,5.712299999999999
MCD,2025-12-26,20.2655,15.2918,15.2811,4.984399999999999
MCD,2025-12-29,21.0683,15.6844,15.4742,5.594100000000001
MCD,2025-12-30,21.2755,15.89,15.8867,5.388800000000002
MCD,2025-12-31,18.635,15.0959,15.9154,2.7196000000000016
MCD,2026-01-02,21.4296,16.1626,16.8389,4.590700000000002
MCD,2026-01-05,25.2708,18.09,16.7925,8.4783
MCD,2026-01-06,22.4153,17.8269,15.7299,6.685399999999998
MCD,2026-01-07,20.7595,18.6812,17.361,3.3984999999999985
MCD,2026-01-08,22.8693,18.5377,17.4639,5.4054
MCD,2026-01-09,21.4069,18.1977,17.3563,4.050599999999999
MCD,2026-01-12,23.0227,18.8509,17.7897,5.2330000000000005
MCD,2026-01-13,23.3713,19.968,18.0879,5.2834
MCD,2026-01-14,26.2031,20.2694,20.366,5.8370999999999995
MCD,2026-01-15,23.3843,20.3329,19.5573,3.826999999999998
MCD,2026-01-16,25.8027,19.8811,19.3985,6.404200000000003
MCD,2026-01-20,25.1177,21.467,19.7643,5.353400000000001
MCD,2026-01-21,25.2387,20.7534,19.5777,5.661000000000001
MCD,2026-01-22,24.9569,20.7078,18.869,6.087900000000001
MCD,2026-01-23,25.4366,19.5762,17.996,7.4406
MCD,2026-01-26,24.4595,20.5877,16.4494,8.010099999999998
MCD,2026-01-27,25.3487,20.3712,16.6068,8.741900000000001
MCD,2026-01-28,25.9813,20.8552,18.5073,7.474
MCD,2026-01-29,25.8174,21.7043,20.1934,5.623999999999999
MCD,2026-01-30,25.8488,21.609,18.2052,7.643599999999999
MCD,2026-02-02,25.289,21.3586,18.9327,6.356300000000001
MCD,2026-02-03,26.5387,21.7622,22.3317,4.206999999999997
MCD,2026-02-04,29.4367,22.0404,21.4741,7.962599999999998
MCD,2026-02-05,26.3916,22.2731,21.3209,5.070699999999999
MCD,2026-02-06,29.4107,21.3272,20.0346,9.376099999999997
MCD,2026-02-09,25.7409,21.4469,20.5274,5.2135
MCD,2026-02-10,26.9245,20.8148,23.9911,2.933399999999999
MCD,2026-02-11,26.862,20.9092,21.5052,5.3568
MCD,2026-02-12,24.5798,18.5809,16.8027,7.777099999999997
MCD,2026-02-13,23.9485,17.7169,18.3492,5.5992999999999995
MCD,2026-02-17,23.9993,18.0134,18.2094,5.789900000000003
MCD,2026-02-18,23.0819,16.2984,17.0527,6.0291999999999994
MCD,2026-02-19,23.2891,16.9894,17.6656,5.6235
MCD,2026-02-20,23.2883,15.5904,17.1578,6.130499999999998
MCD,2026-02-23,24.0818,16.473,16.779,7.302800000000001
MCD,2026-02-24,23.9062,16.8949,17.1292,6.7769999999999975
MCD,2026-02-25,23.6379,16.505,15.6602,7.977699999999999
MCD,2026-02-26,23.1963,16.293,15.6795,7.5168
MCD,2026-02-27,24.0037,17.1804,14.4485,9.5552
MCD,2026-03-02,24.7768,18.7802,16.263,8.5138
MCD,2026-03-03,25.2665,18.5396,17.8228,7.4437
MCD,2026-03-04,24.4278,17.6746,17.2744,7.153400000000001
MCD,2026-03-05,25.9511,18.6542,18.5943,7.3568
MCD,2026-03-06,26.0458,18.8183,15.9704,10.0754
MCD,2026-03-09,27.9651,19.906,16.6626,11.302499999999998
MCD,2026-03-10,26.0142,19.0298,18.0836,7.930599999999998
MCD,2026-03-11,29.132,19.5957,20.6197,8.5123
MCD,2026-03-12,28.8629,22.3028,19.8723,8.9906
MCD,2026-03-13,28.1933,20.7466,19.6539,8.5394
MCD,2026-03-16,26.1434,19.4191,22.9247,3.2186999999999983
MCD,2026-03-17,25.1605,18.0807,17.5071,7.653399999999998
MCD,2026-03-18,27.6342,20.5172,20.5439,7.090299999999999
MCD,2026-03-19,27.8051,20.4977,21.6376,6.1675
MCD,2026-03-20,28.9306,22.6088,22.1798,6.750799999999998
MCD,2026-03-23,27.9869,21.9379,24.0434,3.9435000000000002
MCD,2026-03-24,28.2107,21.511,18.9926,9.2181
MCD,2026-03-25,27.6968,20.2934,19.8352,7.861599999999999
MCD,2026-03-26,29.1837,21.8951,22.4727,6.711000000000002
MCD,2026-03-27,28.5342,23.5257,22.9699,5.564299999999999
MCD,2026-03-30,30.9179,24.015,20.3038,10.6141
MCD,2026-03-31,27.4418,24.0505,19.7134,7.728400000000001
MCD,2026-04-01,29.4471,22.7217,21.1056,8.3415
MCD,2026-04-02,28.8143,22.0811,19.8559,8.958400000000001
MCD,2026-04-06,27.9504,22.1526,21.9159,6.034499999999998
MCD,2026-04-07,28.9064,23.7698,22.1802,6.726200000000002
MCD,2026-04-08,29.0751,23.4739,18.3364,10.738699999999998
MCD,2026-04-09,28.4974,21.5011,19.583,8.9144
MCD,2026-04-10,27.7888,22.9954,21.2964,6.4924
MCD,2026-04-13,27.7533,22.4578,20.4371,7.3161999999999985
MCD,2026-04-14,26.8518,22.2381,20.4124,6.439399999999999
MCD,2026-04-15,27.2398,22.518,21.0155,6.2242999999999995
MCD,2026-04-16,27.3992,22.4478,21.3087,6.090499999999999
MCD,2026-04-17,26.9976,21.8639,20.9275,6.0701
MCD,2026-04-20,25.7971,21.4698,20.8721,4.925000000000001
MCD,2026-04-21,26.6277,22.4316,22.5976,4.030100000000001
MCD,2026-04-22,27.1065,22.975,22.389,4.717500000000001
MCD,2026-04-23,26.9063,22.9162,22.6121,4.2942
MCD,2026-04-24,27.1849,22.8839,23.1302,4.0547
MCD,2026-04-27,27.3311,23.1788,22.9231,4.407999999999998
MCD,2026-04-28,26.9491,23.608,22.9001,4.049000000000003
MCD,2026-04-29,27.3594,23.6205,23.0931,4.266300000000001
MCD,2026-04-30,26.3628,22.2315,21.9528,4.41
MCD,2026-05-01,25.9679,22.6081,23.6944,2.2734999999999985
MCD,2026-05-04,26.0811,23.6084,23.8016,2.2794999999999987
MCD,2026-05-05,26.9146,22.5653,23.4385,3.476099999999999
MCD,2026-05-06,26.2964,22.8714,25.2724,1.0239999999999974
MCD,2026-05-07,23.8279,18.9042,20.8146,3.013300000000001
MCD,2026-05-08,22.5787,18.8924,21.8563,0.7224000000000004
