ticker,session,iv
FDX,2025-09-11,37.8428
FDX,2025-09-12,37.2711
FDX,2025-09-15,38.5357
FDX,2025-09-16,36.9813
FDX,2025-09-17,36.6076
FDX,2025-09-18,37.612
FDX,2025-09-19,31.4431
FDX,2025-09-22,31.0486
FDX,2025-09-23,31.7176
FDX,2025-09-24,31.4075
FDX,2025-09-25,31.6634
FDX,2025-09-26,31.1515
FDX,2025-09-29,31.3438
FDX,2025-09-30,31.379
FDX,2025-10-01,31.0257
FDX,2025-10-02,31.6709
FDX,2025-10-03,31.6737
FDX,2025-10-06,31.9181
FDX,2025-10-07,32.1991
FDX,2025-10-08,33.2836
FDX,2025-10-09,32.9222
FDX,2025-10-10,35.9877
FDX,2025-10-13,34.5424
FDX,2025-10-14,34.7913
FDX,2025-10-15,35.162
FDX,2025-10-16,35.3728
FDX,2025-10-17,34.8387
FDX,2025-10-20,32.4736
FDX,2025-10-21,33.3969
FDX,2025-10-22,33.8725
FDX,2025-10-23,34.2331
FDX,2025-10-24,33.1522
FDX,2025-10-27,33.2828
FDX,2025-10-28,33.3563
FDX,2025-10-29,34.2753
FDX,2025-10-30,33.7534
FDX,2025-10-31,33.9523
FDX,2025-11-03,33.7594
FDX,2025-11-04,33.955
FDX,2025-11-05,34.1183
FDX,2025-11-06,34.9503
FDX,2025-11-07,34.233
FDX,2025-11-10,34.3221
FDX,2025-11-11,34.6048
FDX,2025-11-12,34.9347
FDX,2025-11-13,34.8512
FDX,2025-11-14,34.2851
FDX,2025-11-17,34.892
FDX,2025-11-18,35.7765
FDX,2025-11-19,35.6547
FDX,2025-11-20,35.8031
FDX,2025-11-21,35.9699
FDX,2025-11-24,34.0762
FDX,2025-11-25,33.9397
FDX,2025-11-26,33.6345
FDX,2025-11-28,32.9397
FDX,2025-12-01,32.4828
FDX,2025-12-02,32.5778
FDX,2025-12-03,33.0541
FDX,2025-12-04,33.1558
FDX,2025-12-05,33.4363
FDX,2025-12-08,33.3658
FDX,2025-12-09,33.7864
FDX,2025-12-10,34.0914
FDX,2025-12-11,34.0553
FDX,2025-12-12,33.5437
FDX,2025-12-15,33.4339
FDX,2025-12-16,33.8852
FDX,2025-12-17,33.3974
FDX,2025-12-18,33.0942
FDX,2025-12-19,28.8626
FDX,2025-12-22,26.8263
FDX,2025-12-23,27.8133
FDX,2025-12-24,28.4365
FDX,2025-12-26,28.1116
FDX,2025-12-29,28.2794
FDX,2025-12-30,28.864
FDX,2025-12-31,29.59
FDX,2026-01-02,28.6709
FDX,2026-01-05,28.547
FDX,2026-01-06,29.2003
FDX,2026-01-07,29.3095
FDX,2026-01-08,29.2804
FDX,2026-01-09,30.2402
FDX,2026-01-12,30.0708
FDX,2026-01-13,30.1917
FDX,2026-01-14,30.0473
FDX,2026-01-15,30.5111
FDX,2026-01-16,30.62
FDX,2026-01-20,31.4391
FDX,2026-01-21,30.831
FDX,2026-01-22,30.7154
FDX,2026-01-23,30.0749
FDX,2026-01-26,29.6871
FDX,2026-01-27,30.2696
FDX,2026-01-28,30.4599
FDX,2026-01-29,30.078
FDX,2026-01-30,31.7744
FDX,2026-02-02,31.6089
FDX,2026-02-03,33.6227
FDX,2026-02-04,34.5982
FDX,2026-02-05,35.2107
FDX,2026-02-06,34.0021
FDX,2026-02-09,33.737
FDX,2026-02-10,33.2571
FDX,2026-02-11,35.09
FDX,2026-02-12,35.8895
FDX,2026-02-13,34.424
FDX,2026-02-17,34.4134
FDX,2026-02-18,33.6422
FDX,2026-02-19,34.2041
FDX,2026-02-20,33.9128
FDX,2026-02-23,33.8434
FDX,2026-02-24,33.459
FDX,2026-02-25,33.262
FDX,2026-02-26,32.5324
FDX,2026-02-27,33.5799
FDX,2026-03-02,32.9528
FDX,2026-03-03,33.9632
FDX,2026-03-04,33.3894
FDX,2026-03-05,33.828
FDX,2026-03-06,36.4728
FDX,2026-03-09,36.9934
FDX,2026-03-10,36.0065
FDX,2026-03-11,37.4587
FDX,2026-03-12,37.3723
FDX,2026-03-13,37.3236
FDX,2026-03-16,36.5201
FDX,2026-03-17,36.3416
FDX,2026-03-18,37.2724
FDX,2026-03-19,35.1855
FDX,2026-03-20,33.9672
FDX,2026-03-23,34.4442
FDX,2026-03-24,33.4709
FDX,2026-03-25,33.0756
FDX,2026-03-26,34.66
FDX,2026-03-27,35.5159
FDX,2026-03-30,36.0029
FDX,2026-03-31,33.6124
FDX,2026-04-01,33.2676
FDX,2026-04-02,33.7891
FDX,2026-04-06,33.1236
FDX,2026-04-07,33.9901
FDX,2026-04-08,30.9032
FDX,2026-04-09,30.9763
FDX,2026-04-10,31.7767
FDX,2026-04-13,32.5407
FDX,2026-04-14,31.3287
FDX,2026-04-15,32.3232
FDX,2026-04-16,32.153
FDX,2026-04-17,32.0026
FDX,2026-04-20,33.2002
FDX,2026-04-21,34.7611
FDX,2026-04-22,34.4838
FDX,2026-04-23,35.2501
FDX,2026-04-24,34.2785
FDX,2026-04-27,34.7144
FDX,2026-04-28,35.0674
FDX,2026-04-29,34.4984
FDX,2026-04-30,34.9109
FDX,2026-05-01,33.9783
FDX,2026-05-04,36.3327
FDX,2026-05-05,35.1085
FDX,2026-05-06,34.8063
FDX,2026-05-07,34.7618
FDX,2026-05-08,34.1581
FDX,2026-05-11,35.4267
FDX,2026-05-12,34.0407
FDX,2026-05-13,34.6432
FDX,2026-05-14,35.5086
FDX,2026-05-15,35.7758
FDX,2026-05-18,35.8638
FDX,2026-05-19,35.2598
FDX,2026-05-20,35.9167
FDX,2026-05-21,34.8803
FDX,2026-05-22,35.0428
FDX,2026-05-26,35.431
FDX,2026-05-27,36.0161
FDX,2026-05-28,35.6853
FDX,2026-05-29,35.514
FDX,2026-06-02,36.5547
FDX,2026-06-03,36.1436
FDX,2026-06-04,36.4385
FDX,2026-06-05,36.663
FDX,2026-06-08,37.057
FDX,2026-06-09,36.9762
FDX,2026-06-10,38.6771
FDX,2026-06-11,37.1932
FDX,2026-06-12,36.3021
FDX,2026-06-15,35.3465
FDX,2026-06-16,34.3892
FDX,2026-06-17,35.4994
FDX,2026-06-18,35.5671
FDX,2026-06-22,35.564
FDX,2026-06-23,36.1162
FDX,2026-06-24,31.4802
FDX,2026-06-25,31.1355
FDX,2026-06-26,30.8455
FDX,2026-06-29,30.7611
FDX,2026-06-30,30.5704
FDX,2026-07-01,30.2129
FDX,2026-07-02,29.8526
FDX,2026-07-06,29.8813
FDX,2026-07-07,30.8517
FDX,2026-07-08,30.1463
FDX,2026-07-09,31.7836
FDX,2026-07-10,30.0488
FDX,2026-07-13,29.9986
FDX,2026-07-14,29.4946
FDX,2026-07-15,29.8471
FDX,2026-07-16,30.7036
FDX,2026-07-17,32.4963
FDX,2026-07-20,31.6728
FDX,2026-07-21,32.0132
FDX,2026-07-22,32.4506
FDX,2026-07-23,32.6243
FDX,2026-07-24,32.2623
FDX,2026-07-27,32.851
FDX,2026-07-28,32.22
FDX,2026-07-29,31.6876
FDX,2026-07-30,32.1237
FDX,2026-07-31,31.0861
FDX,2026-08-03,31.3922
FDX,2026-08-04,31.8163
FDX,2026-08-05,31.4998
FDX,2026-08-06,30.6237
FDX,2026-08-07,30.6998
FDX,2026-08-10,30.4273
FDX,2026-08-11,29.8924
FDX,2026-08-12,29.0869
FDX,2026-08-13,29.6947
FDX,2026-08-14,29.2943
FDX,2026-08-17,29.8131
FDX,2026-08-18,30.4681
FDX,2026-08-19,30.245
FDX,2026-08-20,29.4465
FDX,2026-08-21,29.6713
FDXF,2026-06-10,42.2647
FDXF,2026-06-11,42.0403
FDXF,2026-06-12,41.9732
FDXF,2026-06-15,41.7686
FDXF,2026-06-16,42.9335
FDXF,2026-06-17,44.0621
FDXF,2026-06-18,41.7882
FDXF,2026-06-22,41.2501
FDXF,2026-06-23,41.624
FDXF,2026-06-24,40.2802
FDXF,2026-06-25,44.6221
FDXF,2026-06-26,44.3151
FDXF,2026-06-29,43.8476
FDXF,2026-06-30,43.4221
FDXF,2026-07-01,45.1812
FDXF,2026-07-02,45.7671
FDXF,2026-07-06,45.2104
FDXF,2026-07-07,45.6589
FDXF,2026-07-08,46.5154
FDXF,2026-07-09,46.4871
FDXF,2026-07-10,45.8121
FDXF,2026-07-13,44.423
FDXF,2026-07-14,47.2173
FDXF,2026-07-15,45.3502
FDXF,2026-07-16,45.0499
FDXF,2026-07-17,44.8969
FDXF,2026-07-20,43.6985
FDXF,2026-07-21,46.0827
FDXF,2026-07-22,46.0047
FDXF,2026-07-23,46.9889
FDXF,2026-07-24,47.8185
FDXF,2026-07-27,47.6983
FDXF,2026-07-28,49.1882
FDXF,2026-07-29,46.0362
FDXF,2026-07-30,49.546
FDXF,2026-07-31,53.8661
FDXF,2026-08-03,53.7998
FDXF,2026-08-04,55.1415
FDXF,2026-08-05,54.5021
FDXF,2026-08-06,55.0685
FDXF,2026-08-07,53.94
FDXF,2026-08-10,53.3893
FDXF,2026-08-11,53.5902
FDXF,2026-08-12,52.4324
FDXF,2026-08-13,51.3907
FDXF,2026-08-14,50.5686
FDXF,2026-08-17,49.7517
FDXF,2026-08-18,49.3729
FDXF,2026-08-19,47.6798
FDXF,2026-08-20,48.5902
FDXF,2026-08-21,48.5251
FE,2024-08-01,17.7641
FE,2024-08-02,19.2594
FE,2024-08-05,19.5942
FE,2024-08-06,19.7455
FE,2024-08-07,17.818
FE,2024-08-08,17.1425
FE,2024-08-09,16.1845
FE,2024-08-12,16.2731
FE,2024-08-13,16.1428
FE,2024-08-14,15.8347
FE,2024-08-15,15.4789
FE,2024-08-16,15.2896
FE,2024-08-19,15.3133
FE,2024-08-20,15.0273
FE,2024-08-21,14.9968
FE,2024-08-22,15.476
FE,2024-08-23,15.0012
FE,2024-08-26,15.097
FE,2024-08-27,15.2818
FE,2024-08-28,15.6815
FE,2024-08-29,15.6005
FE,2024-08-30,14.8096
FE,2024-09-03,15.9634
FE,2024-09-04,16.4516
FE,2024-09-05,16.3546
FE,2024-09-06,17.1204
FE,2024-09-09,16.8924
FE,2024-09-10,16.7125
FE,2024-09-11,16.8297
FE,2024-09-12,16.8564
FE,2024-09-13,16.6662
FE,2024-09-16,16.8683
FE,2024-09-17,19.7098
FE,2024-09-18,22.5187
FE,2024-09-19,18.2657
FE,2024-09-20,14.4591
FE,2024-09-23,24.9312
FE,2024-09-24,15.9354
FE,2024-09-25,16.0948
FE,2024-09-26,16.4271
FE,2024-09-27,16.8773
FE,2024-09-30,15.5345
FE,2024-10-01,15.556
FE,2024-10-02,16.6981
FE,2024-10-03,20.3644
FE,2024-10-04,16.6251
FE,2024-10-07,18.4357
FE,2024-10-08,16.031
FE,2024-10-09,18.18
FE,2024-10-10,16.8739
FE,2024-10-11,15.9149
FE,2024-10-14,17.2
FE,2024-10-15,16.6454
FE,2024-10-16,16.4261
FE,2024-10-17,16.6356
FE,2024-10-18,17.0157
FE,2024-10-21,18.3247
FE,2024-10-22,17.1031
FE,2024-10-23,13.3414
FE,2024-10-24,21.049
FE,2024-10-25,21.9642
FE,2024-10-28,17.7652
FE,2024-10-29,18.9188
FE,2024-10-30,17.806
FE,2024-10-31,19.0275
FE,2024-11-01,18.4259
FE,2024-11-04,17.798
FE,2024-11-05,17.0991
FE,2024-11-06,20.2988
FE,2024-11-07,15.5965
FE,2024-11-08,15.9445
FE,2024-11-11,14.7561
FE,2024-11-12,17.9934
FE,2024-11-13,16.487
FE,2024-11-14,14.7512
FE,2024-11-15,15.2888
FE,2024-11-18,18.7041
FE,2024-11-19,15.8881
FE,2024-11-20,14.5762
FE,2024-11-21,16.2421
FE,2024-11-22,17.0793
FE,2024-11-25,17.6212
FE,2024-11-26,16.0862
FE,2024-11-27,15.9579
FE,2024-11-29,15.4187
FE,2024-12-02,17.2298
FE,2024-12-03,16.5531
FE,2024-12-04,14.2749
FE,2024-12-05,17.4584
FE,2024-12-06,16.387
FE,2024-12-09,16.6945
FE,2024-12-10,17.659
FE,2024-12-11,16.8394
FE,2024-12-12,17.6422
FE,2024-12-13,17.6425
FE,2024-12-16,15.1727
FE,2024-12-17,16.6153
FE,2024-12-18,17.9681
FE,2024-12-19,19.6106
FE,2024-12-20,16.2091
FE,2024-12-23,14.3553
FE,2024-12-24,16.6451
FE,2024-12-26,19.3396
FE,2024-12-27,13.3214
FE,2024-12-30,19.3449
FE,2024-12-31,19.0027
FE,2025-01-02,14.1896
FE,2025-01-03,16.4116
FE,2025-01-06,15.908
FE,2025-01-07,18.058
FE,2025-01-08,14.1651
FE,2025-01-10,24.5033
FE,2025-01-13,17.8319
FE,2025-01-14,22.7902
FE,2025-01-15,16.2062
FE,2025-01-16,24.3387
FE,2025-01-17,18.5618
FE,2025-01-21,17.9843
FE,2025-01-22,15.7903
FE,2025-01-23,12.3529
FE,2025-01-24,15.8565
FE,2025-01-27,16.0058
FE,2025-01-28,20.9569
FE,2025-01-29,13.546
FE,2025-01-30,14.8645
FE,2025-01-31,18.1954
FE,2025-02-03,15.1284
FE,2025-02-04,16.22
FE,2025-02-05,15.7106
FE,2025-02-06,16.9019
FE,2025-02-07,13.0409
FE,2025-02-10,22.0316
FE,2025-02-11,22.5663
FE,2025-02-12,18.1076
FE,2025-02-13,16.313
FE,2025-02-14,19.6154
FE,2025-02-18,22.8522
FE,2025-02-19,21.0011
FE,2025-02-20,15.3102
FE,2025-02-21,13.9889
FE,2025-02-24,18.1902
FE,2025-02-25,21.424
FE,2025-02-26,18.7259
FE,2025-02-27,20.9843
FE,2025-02-28,19.8501
FE,2025-03-03,20.3866
FE,2025-03-04,21.0849
FE,2025-03-05,21.2832
FE,2025-03-06,21.9774
FE,2025-03-07,18.8483
FE,2025-03-10,21.9242
FE,2025-03-11,15.0761
FE,2025-03-12,16.9156
FE,2025-03-13,19.1552
FE,2025-03-14,12.1471
FE,2025-03-17,20.3008
FE,2025-03-18,20.7071
FE,2025-03-19,23.9326
FE,2025-03-20,14.918
FE,2025-03-21,16.9247
FE,2025-03-24,23.8239
FE,2025-03-25,17.0429
FE,2025-03-26,17.9763
FE,2025-03-27,19.3341
FE,2025-03-28,27.9137
FE,2025-03-31,21.9807
FE,2025-04-01,19.6052
FE,2025-04-02,17.5814
FE,2025-04-03,21.5874
FE,2025-04-04,36.7493
FE,2025-04-07,26.3474
FE,2025-04-08,29.7371
FE,2025-04-09,25.4848
FE,2025-04-10,28.5303
FE,2025-04-11,27.603
FE,2025-04-14,19.9086
FE,2025-04-15,21.9475
FE,2025-04-16,23.6179
FE,2025-04-17,21.1078
FE,2025-04-21,23.2049
FE,2025-04-22,25.0694
FE,2025-04-23,20.5781
FE,2025-04-24,20.7141
FE,2025-04-25,16.1741
FE,2025-04-28,19.9472
FE,2025-04-29,16.2859
FE,2025-04-30,19.7779
FE,2025-05-01,22.1689
FE,2025-05-02,17.7773
FE,2025-05-05,17.852
FE,2025-05-06,14.0324
FE,2025-05-07,20.974
FE,2025-05-08,22.3141
FE,2025-05-09,22.6689
FE,2025-05-12,17.7073
FE,2025-05-13,23.74
FE,2025-05-14,19.5384
FE,2025-05-15,17.5825
FE,2025-05-16,17.169
FE,2025-05-19,23.9178
FE,2025-05-20,15.8866
FE,2025-05-21,19.4226
FE,2025-05-22,20.4026
FE,2025-05-23,18.9322
FE,2025-05-27,22.2896
FE,2025-05-28,20.1655
FE,2025-05-29,19.8215
FE,2025-05-30,25.4474
FE,2025-06-02,19.9688
FE,2025-06-03,19.0316
FE,2025-06-04,20.9092
FE,2025-06-05,19.8637
FE,2025-06-06,21.4755
FE,2025-06-09,21.8224
FE,2025-06-10,20.4789
FE,2025-06-11,20.8374
FE,2025-06-12,23.2183
FE,2025-06-13,21.2144
FE,2025-06-16,20.9515
FE,2025-06-17,21.1897
FE,2025-06-18,18.8893
FE,2025-06-20,18.427
FE,2025-06-23,19.9741
FE,2025-06-24,19.1384
FE,2025-06-25,19.5047
FE,2025-06-26,19.1903
FE,2025-06-27,28.348
FE,2025-06-30,19.3693
FE,2025-07-01,19.0611
FE,2025-07-02,19.2829
FE,2025-07-03,19.1701
FE,2025-07-07,19.0507
FE,2025-07-08,18.6101
FE,2025-07-09,18.5473
FE,2025-07-10,18.5469
FE,2025-07-11,18.4834
FE,2025-07-14,17.7205
FE,2025-07-15,17.6149
FE,2025-07-16,26.3976
FE,2025-07-17,17.3403
FE,2025-07-18,20.2138
FE,2025-07-21,20.0206
FE,2025-07-22,16.9695
FE,2025-07-23,25.5243
FE,2025-07-24,18.3827
FE,2025-07-25,17.3726
FE,2025-07-28,17.9603
FE,2025-07-29,17.8716
FE,2025-07-30,17.7816
FE,2025-07-31,15.7763
FE,2025-08-01,17.5907
FE,2025-08-04,16.833
FE,2025-08-05,14.5248
FE,2025-08-06,16.2945
FE,2025-08-07,18.1462
FE,2025-08-08,16.8782
FE,2025-08-11,16.3156
FE,2025-08-12,16.0111
FE,2025-08-13,16.9583
FE,2025-08-14,15.6828
FE,2025-08-15,16.5449
FE,2025-08-18,17.2811
FE,2025-08-19,16.2487
FE,2025-08-20,16.6343
FE,2025-08-21,16.5635
FE,2025-08-22,16.4886
FE,2025-08-25,16.7939
FE,2025-08-26,16.9417
FE,2025-08-27,16.1043
FE,2025-08-28,17.3477
FE,2025-08-29,18.4777
FE,2025-09-02,17.0866
FE,2025-09-03,16.3905
FE,2025-09-04,16.7299
FE,2025-09-05,17.3765
FE,2025-09-08,17.278
FE,2025-09-09,16.6361
FE,2025-09-10,17.1225
FE,2025-09-11,16.9579
FE,2025-09-12,16.6617
FE,2025-09-15,17.3169
FE,2025-09-16,19.7435
FE,2025-09-17,17.1232
FE,2025-09-18,17.3239
FE,2025-09-19,17.2095
FE,2025-09-22,17.1688
FE,2025-09-23,18.0742
FE,2025-09-24,17.4176
FE,2025-09-25,17.4532
FE,2025-09-26,17.7937
FE,2025-09-29,17.2588
FE,2025-09-30,17.2955
FE,2025-10-01,17.4946
FE,2025-10-02,18.146
FE,2025-10-03,20.398
FE,2025-10-06,18.088
FE,2025-10-07,20.3971
FE,2025-10-08,22.0002
FE,2025-10-09,21.2128
FE,2025-10-10,21.01
FE,2025-10-13,23.927
FE,2025-10-14,18.9865
FE,2025-10-15,19.9619
FE,2025-10-16,20.3401
FE,2025-10-17,20.093
FE,2025-10-20,16.8151
FE,2025-10-21,18.5727
FE,2025-10-22,18.7998
FE,2025-10-23,19.5727
FE,2025-10-24,25.4731
FE,2025-10-27,18.3405
FE,2025-10-28,19.8567
FE,2025-10-29,20.5958
FE,2025-10-30,19.1465
FE,2025-10-31,19.6622
FE,2025-11-03,19.4474
FE,2025-11-04,20.2623
FE,2025-11-05,18.8069
FE,2025-11-06,20.5215
FE,2025-11-07,20.9748
FE,2025-11-10,20.5706
FE,2025-11-11,19.0441
FE,2025-11-12,17.6547
FE,2025-11-13,20.2477
FE,2025-11-14,20.4206
FE,2025-11-17,19.7975
FE,2025-11-18,21.8052
FE,2025-11-19,23.0322
FE,2025-11-20,20.3157
FE,2025-11-21,19.6327
FE,2025-11-24,18.6814
FE,2025-11-25,18.5819
FE,2025-11-26,18.6603
FE,2025-11-28,17.9825
FE,2025-12-01,18.2257
FE,2025-12-02,18.691
FE,2025-12-03,18.7916
FE,2025-12-04,19.5856
FE,2025-12-05,19.4436
FE,2025-12-08,18.0179
FE,2025-12-09,18.877
FE,2025-12-10,19.8608
FE,2025-12-11,19.5766
FE,2025-12-12,20.5524
FE,2025-12-15,19.487
FE,2025-12-16,21.1615
FE,2025-12-17,19.0791
FE,2025-12-18,19.0409
FE,2025-12-19,19.1133
FE,2025-12-22,18.4672
FE,2025-12-23,17.8112
FE,2025-12-24,18.7602
FE,2025-12-26,17.6564
FE,2025-12-29,18.3505
FE,2025-12-30,18.0198
FE,2025-12-31,17.6939
FE,2026-01-02,18.0931
FE,2026-01-05,17.2456
FE,2026-01-06,17.3446
FE,2026-01-07,17.7408
FE,2026-01-08,18.4347
FE,2026-01-09,18.5036
FE,2026-01-12,18.2449
FE,2026-01-13,19.1962
FE,2026-01-14,18.1406
FE,2026-01-15,19.2121
FE,2026-01-16,19.867
FE,2026-01-20,20.2449
FE,2026-01-21,19.6315
FE,2026-01-22,19.3543
FE,2026-01-23,19.3618
FE,2026-01-26,20.318
FE,2026-01-27,20.6061
FE,2026-01-28,20.4472
FE,2026-01-29,20.3959
FE,2026-01-30,19.6711
FE,2026-02-02,20.9369
FE,2026-02-03,21.039
FE,2026-02-04,21.0024
FE,2026-02-05,20.8566
FE,2026-02-06,21.5334
FE,2026-02-09,20.8486
FE,2026-02-10,20.6959
FE,2026-02-11,20.44
FE,2026-02-12,21.3539
FE,2026-02-13,20.4856
FE,2026-02-17,21.2389
FE,2026-02-18,20.5257
FE,2026-02-19,19.9761
FE,2026-02-20,20.0897
FE,2026-02-23,21.0355
FE,2026-02-24,20.9322
FE,2026-02-25,20.4264
FE,2026-02-26,21.4015
FE,2026-02-27,21.302
FE,2026-03-02,21.5117
FE,2026-03-03,21.0751
FE,2026-03-04,21.2459
FE,2026-03-05,21.8577
FE,2026-03-06,20.5194
FE,2026-03-09,21.5988
FE,2026-03-10,21.5547
FE,2026-03-11,21.4237
FE,2026-03-12,21.327
FE,2026-03-13,21.8325
FE,2026-03-16,20.8173
FE,2026-03-17,20.8546
FE,2026-03-18,21.1774
FE,2026-03-19,22.487
FE,2026-03-20,23.4862
FE,2026-03-23,22.5253
FE,2026-03-24,22.0774
FE,2026-03-25,22.7811
FE,2026-03-26,23.1695
FE,2026-03-27,23.2433
FE,2026-03-30,23.5556
FE,2026-03-31,22.6711
FE,2026-04-01,22.4334
FE,2026-04-02,22.3912
FE,2026-04-06,22.4711
FE,2026-04-07,21.7351
FE,2026-04-08,20.261
FE,2026-04-09,19.9675
FE,2026-04-10,21.9043
FE,2026-04-13,20.6786
FE,2026-04-14,20.2706
FE,2026-04-15,19.6994
FE,2026-04-16,19.25
FE,2026-04-17,18.9764
FE,2026-04-20,19.7597
FE,2026-04-21,19.9313
FE,2026-04-22,19.6001
FE,2026-04-23,20.0792
FE,2026-04-24,20.3616
FE,2026-04-27,20.7113
FE,2026-04-28,20.7435
FE,2026-04-29,19.4243
FE,2026-04-30,19.8685
FE,2026-05-01,19.8429
FE,2026-05-04,19.8987
FE,2026-05-05,20.2105
FE,2026-05-06,20.0553
FE,2026-05-07,20.7755
FE,2026-05-08,20.8173
FE,2026-05-11,20.7857
FE,2026-05-12,21.4935
FE,2026-05-13,21.8898
FE,2026-05-14,21.5984
FE,2026-05-15,23.0167
FE,2026-05-18,21.1441
FE,2026-05-19,21.4013
FE,2026-05-20,21.2967
FE,2026-05-21,21.1535
FE,2026-05-22,21.2773
FE,2026-05-26,21.3217
FE,2026-05-27,21.3423
FE,2026-05-28,20.8675
FE,2026-05-29,22.2805
FE,2026-06-01,22.308
FE,2026-06-02,25.8602
FE,2026-06-03,22.0532
FE,2026-06-04,22.2628
FE,2026-06-05,22.0939
FE,2026-06-08,22.0145
FE,2026-06-09,22.7134
FE,2026-06-10,22.704
FE,2026-06-11,23.276
FE,2026-06-12,21.9338
FE,2026-06-15,20.9531
FE,2026-06-16,21.5024
FE,2026-06-17,21.4314
FE,2026-06-18,21.9956
FE,2026-06-22,21.2687
FE,2026-06-23,21.0415
FE,2026-06-24,21.3381
FE,2026-06-25,21.0224
FE,2026-06-26,21.824
FE,2026-06-29,20.381
FE,2026-06-30,19.6977
FE,2026-07-01,20.3283
FE,2026-07-02,21.8096
FE,2026-07-06,20.178
FE,2026-07-07,22.2508
FE,2026-07-08,24.4279
FE,2026-07-09,20.7941
FE,2026-07-10,20.4071
FE,2026-07-13,21.7003
FE,2026-07-14,22.4085
FE,2026-07-15,21.5186
FE,2026-07-16,17.6165
FE,2026-07-17,21.7279
FE,2026-07-20,19.6758
FE,2026-07-21,20.4952
FE,2026-07-22,21.9403
FE,2026-07-23,18.2188
FE,2026-07-24,22.2963
FE,2026-07-27,19.3173
FE,2026-07-28,21.5062
FE,2026-07-29,21.8567
FE,2026-07-30,22.4803
FE,2026-07-31,20.0121
FE,2026-08-03,20.8282
FE,2026-08-04,18.8382
FE,2026-08-05,21.7042
FE,2026-08-06,19.316
FE,2026-08-07,21.2603
FE,2026-08-10,20.7209
FE,2026-08-11,19.7887
FE,2026-08-12,16.1609
FE,2026-08-13,20.9286
FE,2026-08-14,18.7071
FE,2026-08-17,19.6517
FE,2026-08-18,19.5448
FE,2026-08-19,18.6154
FE,2026-08-20,18.7761
FE,2026-08-21,19.7648
FERG,2024-08-01,26.8138
FERG,2024-08-02,30.1876
FERG,2024-08-05,33.3606
FERG,2024-08-06,29.4894
FERG,2024-08-07,31.679
FERG,2024-08-08,29.4393
FERG,2024-08-09,29.1327
FERG,2024-08-12,27.8411
FERG,2024-08-13,26.6755
FERG,2024-08-14,26.5544
FERG,2024-08-15,25.7766
FERG,2024-08-16,26.6857
FERG,2024-08-19,25.8455
FERG,2024-08-20,26.1963
FERG,2024-08-21,26.4677
FERG,2024-08-22,27.6818
FERG,2024-08-23,27.2654
FERG,2024-08-26,27.4877
FERG,2024-08-27,27.7814
FERG,2024-08-28,28.38
FERG,2024-08-29,28.4684
FERG,2024-08-30,27.6611
FERG,2024-09-03,28.8191
FERG,2024-09-04,30.281
FERG,2024-09-05,30.1897
FERG,2024-09-06,30.7849
FERG,2024-09-09,30.9604
FERG,2024-09-10,30.7681
FERG,2024-09-11,31.9916
FERG,2024-09-12,31.7889
FERG,2024-09-13,31.2532
FERG,2024-09-16,32.8966
FERG,2024-09-17,28.6706
FERG,2024-09-18,29.5095
FERG,2024-09-19,28.826
FERG,2024-09-20,29.149
FERG,2024-09-23,30.2067
FERG,2024-09-24,29.2911
FERG,2024-09-25,27.9113
FERG,2024-09-26,31.2838
FERG,2024-09-27,30.7856
FERG,2024-09-30,28.3993
FERG,2024-10-01,30.1742
FERG,2024-10-02,28.1185
FERG,2024-10-03,30.2619
FERG,2024-10-04,30.1236
FERG,2024-10-07,30.3811
FERG,2024-10-08,28.2459
FERG,2024-10-09,30.6182
FERG,2024-10-10,29.5656
FERG,2024-10-11,30.5458
FERG,2024-10-14,28.7503
FERG,2024-10-15,27.45
FERG,2024-10-16,27.8264
FERG,2024-10-17,28.9725
FERG,2024-10-18,28.5394
FERG,2024-10-21,27.7502
FERG,2024-10-22,29.2159
FERG,2024-10-23,29.4497
FERG,2024-10-24,29.0908
FERG,2024-10-25,30.4765
FERG,2024-10-28,29.9833
FERG,2024-10-29,29.9957
FERG,2024-10-30,30.8483
FERG,2024-10-31,30.7582
FERG,2024-11-01,30.6152
FERG,2024-11-04,32.083
FERG,2024-11-05,31.1004
FERG,2024-11-06,27.6972
FERG,2024-11-07,29.026
FERG,2024-11-08,28.753
FERG,2024-11-11,29.58
FERG,2024-11-12,28.8562
FERG,2024-11-13,29.9668
FERG,2024-11-14,28.4798
FERG,2024-11-15,30.056
FERG,2024-11-18,28.2189
FERG,2024-11-19,30.636
FERG,2024-11-20,30.194
FERG,2024-11-21,30.4824
FERG,2024-11-22,30.5211
FERG,2024-11-25,28.7063
FERG,2024-11-26,27.2843
FERG,2024-11-27,27.1095
FERG,2024-11-29,28.2673
FERG,2024-12-02,29.77
FERG,2024-12-03,27.6145
FERG,2024-12-04,27.3919
FERG,2024-12-05,29.4825
FERG,2024-12-06,28.8946
FERG,2024-12-09,28.7619
FERG,2024-12-10,25.3617
FERG,2024-12-11,25.6578
FERG,2024-12-12,26.9732
FERG,2024-12-13,28.3076
FERG,2024-12-16,27.4137
FERG,2024-12-17,29.3855
FERG,2024-12-18,28.8635
FERG,2024-12-19,29.6322
FERG,2024-12-20,28.6111
FERG,2024-12-23,28.621
FERG,2024-12-24,28.6083
FERG,2024-12-26,28.0254
FERG,2024-12-27,29.9943
FERG,2024-12-30,30.1889
